DATE,CSX1
2019-02-12,0.2500000000000009
2019-02-13,-0.16249999999999964
2019-02-14,-0.5749999999999993
2019-02-15,-0.9874999999999998
2019-02-16,-1.4
2019-02-17,-1.365
2019-02-18,-1.3299999999999998
2019-02-19,-1.295
2019-02-20,-1.26
2019-02-21,-1.2249999999999999
2019-02-22,-1.19
2019-02-23,-1.155
2019-02-24,-1.1199999999999999
2019-02-25,-1.085
2019-02-26,-1.0499999999999998
2019-02-27,-1.015
2019-02-28,-0.98
2019-03-01,-0.945
2019-03-02,-0.9099999999999999
2019-03-03,-0.875
2019-03-04,-0.84
2019-03-05,-0.8049999999999999
2019-03-06,-0.77
2019-03-07,-0.735
2019-03-08,-0.7
2019-03-09,-0.5375
2019-03-10,-0.375
2019-03-11,-0.21250000000000002
2019-03-12,-0.050000000000000044
2019-03-13,0.11249999999999993
2019-03-14,0.2749999999999999
2019-03-15,0.4374999999999998
2019-03-16,0.6
2019-03-17,0.42499999999999993
2019-03-18,0.24999999999999994
2019-03-19,0.07499999999999996
2019-03-20,-0.10000000000000009
2019-03-21,-0.27500000000000013
2019-03-22,-0.45000000000000007
2019-03-23,-0.6250000000000001
2019-03-24,-0.8000000000000002
2019-03-25,-0.9750000000000002
2019-03-26,-1.1500000000000004
2019-03-27,-1.3250000000000002
2019-03-28,-1.5
2019-03-29,-1.6750000000000003
2019-03-30,-1.85
2019-03-31,-2.0250000000000004
2019-04-01,-2.2
2019-04-02,-2.375
2019-04-03,-2.5500000000000003
2019-04-04,-2.725
2019-04-05,-2.9000000000000004
2019-04-06,-3.075
2019-04-07,-3.2500000000000004
2019-04-08,-3.4250000000000003
2019-04-09,-3.6
2019-04-10,-3.4562500000000003
2019-04-11,-3.3125
2019-04-12,-3.16875
2019-04-13,-3.0250000000000004
2019-04-14,-2.88125
2019-04-15,-2.7375000000000003
2019-04-16,-2.59375
2019-04-17,-2.45
2019-04-18,-2.3062500000000004
2019-04-19,-2.1625
2019-04-20,-2.0187500000000003
2019-04-21,-1.8750000000000002
2019-04-22,-1.7312500000000002
2019-04-23,-1.5875000000000004
2019-04-24,-1.44375
2019-04-25,-1.3
2019-04-26,-1.2375
2019-04-27,-1.175
2019-04-28,-1.1125
2019-04-29,-1.05
2019-04-30,-0.9875
2019-05-01,-0.925
2019-05-02,-0.8625
2019-05-03,-0.8
2019-05-04,-0.7875000000000001
2019-05-05,-0.775
2019-05-06,-0.7625000000000001
2019-05-07,-0.75
2019-05-08,-0.7375
2019-05-09,-0.7250000000000001
2019-05-10,-0.7125
2019-05-11,-0.7000000000000001
2019-05-12,-0.6875
2019-05-13,-0.675
2019-05-14,-0.6625000000000001
2019-05-15,-0.65
2019-05-16,-0.6375000000000001
2019-05-17,-0.625
2019-05-18,-0.6125
2019-05-19,-0.6000000000000001
2019-05-20,-0.5875
2019-05-21,-0.5750000000000001
2019-05-22,-0.5625
2019-05-23,-0.55
2019-05-24,-0.5375000000000001
2019-05-25,-0.525
2019-05-26,-0.5125
2019-05-27,-0.5
2019-05-28,-0.48750000000000004
2019-05-29,-0.47500000000000003
2019-05-30,-0.4625
2019-05-31,-0.45
2019-06-01,-0.4375
2019-06-02,-0.42500000000000004
2019-06-03,-0.41250000000000003
2019-06-04,-0.4
2019-06-05,-0.3875
2019-06-06,-0.375
2019-06-07,-0.36250000000000004
2019-06-08,-0.35000000000000003
2019-06-09,-0.3375
2019-06-10,-0.325
2019-06-11,-0.3125
2019-06-12,-0.3
2019-06-13,-0.33125
2019-06-14,-0.3625
2019-06-15,-0.39375
2019-06-16,-0.425
2019-06-17,-0.45625
2019-06-18,-0.4875
2019-06-19,-0.51875
2019-06-20,-0.55
2019-06-21,-0.58125
2019-06-22,-0.6125
2019-06-23,-0.64375
2019-06-24,-0.675
2019-06-25,-0.70625
2019-06-26,-0.7375
2019-06-27,-0.76875
2019-06-28,-0.8
2019-06-29,-0.83125
2019-06-30,-0.8625
2019-07-01,-0.89375
2019-07-02,-0.925
2019-07-03,-0.95625
2019-07-04,-0.9875
2019-07-05,-1.01875
2019-07-06,-1.05
2019-07-07,-1.08125
2019-07-08,-1.1125
2019-07-09,-1.14375
2019-07-10,-1.175
2019-07-11,-1.20625
2019-07-12,-1.2375
2019-07-13,-1.26875
2019-07-14,-1.3
2019-07-15,-1.33125
2019-07-16,-1.3625
2019-07-17,-1.39375
2019-07-18,-1.425
2019-07-19,-1.45625
2019-07-20,-1.4875
2019-07-21,-1.51875
2019-07-22,-1.55
2019-07-23,-1.58125
2019-07-24,-1.6125
2019-07-25,-1.64375
2019-07-26,-1.675
2019-07-27,-1.70625
2019-07-28,-1.7375
2019-07-29,-1.76875
2019-07-30,-1.8
2019-07-31,-1.7140625
2019-08-01,-1.628125
2019-08-02,-1.5421875
2019-08-03,-1.45625
2019-08-04,-1.3703125
2019-08-05,-1.284375
2019-08-06,-1.1984375
2019-08-07,-1.1125
2019-08-08,-1.0265625
2019-08-09,-0.940625
2019-08-10,-0.8546875
2019-08-11,-0.76875
2019-08-12,-0.6828125
2019-08-13,-0.596875
2019-08-14,-0.5109375
