DATE,CSX2
2021-02-18,0.08750000000000001
2021-02-19,-0.024999999999999994
2021-02-20,-0.1375
2021-02-21,-0.25
2021-02-22,-0.3625
2021-02-23,-0.47500000000000003
2021-02-24,-0.5874999999999999
2021-02-25,-0.7
2021-02-26,-0.8125
2021-02-27,-0.925
2021-02-28,-1.0375
2021-03-01,-1.1500000000000001
2021-03-02,-1.2625000000000002
2021-03-03,-1.375
2021-03-04,-1.4875
2021-03-05,-1.6
2021-03-06,-1.6395833333333334
2021-03-07,-1.6791666666666667
2021-03-08,-1.71875
2021-03-09,-1.7583333333333333
2021-03-10,-1.7979166666666668
2021-03-11,-1.8375000000000001
2021-03-12,-1.8770833333333334
2021-03-13,-1.9166666666666667
2021-03-14,-1.95625
2021-03-15,-1.9958333333333333
2021-03-16,-2.035416666666667
2021-03-17,-2.075
2021-03-18,-2.1145833333333335
2021-03-19,-2.154166666666667
2021-03-20,-2.19375
2021-03-21,-2.2333333333333334
2021-03-22,-2.2729166666666667
2021-03-23,-2.3125
2021-03-24,-2.3520833333333333
2021-03-25,-2.3916666666666666
2021-03-26,-2.43125
2021-03-27,-2.470833333333333
2021-03-28,-2.510416666666667
2021-03-29,-2.55
2021-03-30,-2.5895833333333336
2021-03-31,-2.6291666666666664
2021-04-01,-2.66875
2021-04-02,-2.7083333333333335
2021-04-03,-2.747916666666667
2021-04-04,-2.7875
2021-04-05,-2.8270833333333334
2021-04-06,-2.8666666666666667
2021-04-07,-2.90625
2021-04-08,-2.9458333333333333
2021-04-09,-2.9854166666666666
2021-04-10,-3.025
2021-04-11,-3.064583333333333
2021-04-12,-3.104166666666667
2021-04-13,-3.14375
2021-04-14,-3.1833333333333336
2021-04-15,-3.2229166666666664
2021-04-16,-3.2625
2021-04-17,-3.302083333333333
2021-04-18,-3.341666666666667
2021-04-19,-3.38125
2021-04-20,-3.4208333333333334
2021-04-21,-3.4604166666666667
2021-04-22,-3.5
2021-04-23,-3.46875
2021-04-24,-3.4375
2021-04-25,-3.40625
2021-04-26,-3.375
2021-04-27,-3.34375
2021-04-28,-3.3125
2021-04-29,-3.28125
2021-04-30,-3.25
2021-05-01,-3.21875
2021-05-02,-3.1875
2021-05-03,-3.15625
2021-05-04,-3.125
2021-05-05,-3.09375
2021-05-06,-3.0625
2021-05-07,-3.03125
2021-05-08,-3.0
2021-05-09,-2.970833333333333
2021-05-10,-2.9416666666666664
2021-05-11,-2.9125
2021-05-12,-2.8833333333333333
2021-05-13,-2.8541666666666665
2021-05-14,-2.825
2021-05-15,-2.7958333333333334
2021-05-16,-2.7666666666666666
2021-05-17,-2.7375
2021-05-18,-2.708333333333333
2021-05-19,-2.6791666666666667
2021-05-20,-2.65
2021-05-21,-2.620833333333333
2021-05-22,-2.591666666666667
2021-05-23,-2.5625
2021-05-24,-2.533333333333333
2021-05-25,-2.5041666666666664
2021-05-26,-2.4749999999999996
2021-05-27,-2.4458333333333333
2021-05-28,-2.4166666666666665
2021-05-29,-2.3874999999999997
2021-05-30,-2.3583333333333334
2021-05-31,-2.3291666666666666
2021-06-01,-2.3
2021-06-02,-2.315625
2021-06-03,-2.33125
2021-06-04,-2.346875
2021-06-05,-2.3625
2021-06-06,-2.378125
2021-06-07,-2.39375
2021-06-08,-2.409375
2021-06-09,-2.425
2021-06-10,-2.440625
2021-06-11,-2.45625
2021-06-12,-2.471875
2021-06-13,-2.4875
2021-06-14,-2.503125
2021-06-15,-2.51875
2021-06-16,-2.534375
2021-06-17,-2.55
2021-06-18,-2.565625
2021-06-19,-2.58125
2021-06-20,-2.596875
2021-06-21,-2.6125
2021-06-22,-2.628125
2021-06-23,-2.64375
2021-06-24,-2.659375
2021-06-25,-2.675
2021-06-26,-2.690625
2021-06-27,-2.70625
2021-06-28,-2.721875
2021-06-29,-2.7375
2021-06-30,-2.753125
2021-07-01,-2.76875
2021-07-02,-2.784375
2021-07-03,-2.8
2021-07-04,-2.8249999999999997
2021-07-05,-2.8499999999999996
2021-07-06,-2.875
2021-07-07,-2.9
2021-07-08,-2.925
2021-07-09,-2.9499999999999997
2021-07-10,-2.9749999999999996
2021-07-11,-3.0
2021-07-12,-3.025
2021-07-13,-3.05
2021-07-14,-3.0749999999999997
2021-07-15,-3.0999999999999996
2021-07-16,-3.125
2021-07-17,-3.15
2021-07-18,-3.175
2021-07-19,-3.1999999999999997
2021-07-20,-3.225
2021-07-21,-3.25
2021-07-22,-3.275
2021-07-23,-3.3
2021-07-24,-3.325
2021-07-25,-3.35
2021-07-26,-3.375
2021-07-27,-3.4
2021-07-28,-3.425
2021-07-29,-3.45
2021-07-30,-3.475
2021-07-31,-3.5
2021-08-01,-3.525
2021-08-02,-3.55
2021-08-03,-3.575
2021-08-04,-3.6
2021-08-05,-3.625
2021-08-06,-3.65
2021-08-07,-3.675
2021-08-08,-3.7
2021-08-09,-3.725
2021-08-10,-3.75
2021-08-11,-3.775
2021-08-12,-3.8
2021-08-13,-3.825
2021-08-14,-3.85
2021-08-15,-3.875
2021-08-16,-3.9000000000000004
2021-08-17,-3.925
2021-08-18,-3.95
2021-08-19,-3.975
2021-08-20,-4.0
2021-08-21,-4.025
2021-08-22,-4.05
2021-08-23,-4.075
2021-08-24,-4.1
2021-08-25,-4.125
2021-08-26,-4.15
2021-08-27,-4.175
2021-08-28,-4.2
2021-08-29,-4.0843750000000005
2021-08-30,-3.96875
2021-08-31,-3.8531250000000004
2021-09-01,-3.7375000000000003
2021-09-02,-3.621875
2021-09-03,-3.50625
2021-09-04,-3.390625
2021-09-05,-3.2750000000000004
2021-09-06,-3.159375
2021-09-07,-3.04375
2021-09-08,-2.928125
2021-09-09,-2.8125
2021-09-10,-2.6968750000000004
2021-09-11,-2.58125
2021-09-12,-2.465625
2021-09-13,-2.35
2021-09-14,-2.234375
2021-09-15,-2.11875
2021-09-16,-2.0031250000000003
2021-09-17,-1.8875000000000002
2021-09-18,-1.771875
2021-09-19,-1.65625
2021-09-20,-1.540625
2021-09-21,-1.4249999999999998
2021-09-22,-1.3093750000000002
2021-09-23,-1.19375
2021-09-24,-1.078125
2021-09-25,-0.9624999999999999
2021-09-26,-0.8468749999999998
2021-09-27,-0.7312500000000002
2021-09-28,-0.6156250000000001
2021-09-29,-0.5
2021-09-30,-0.4125
2021-10-01,-0.325
2021-10-02,-0.23750000000000004
2021-10-03,-0.15000000000000002
2021-10-04,-0.0625
2021-10-05,0.02499999999999991
2021-10-06,0.11249999999999993
2021-10-07,0.2
2021-10-08,0.025000000000000022
2021-10-09,-0.14999999999999997
2021-10-10,-0.3249999999999999
2021-10-11,-0.49999999999999994
2021-10-12,-0.675
2021-10-13,-0.8499999999999999
2021-10-14,-1.025
2021-10-15,-1.2
2021-10-16,-1.2770833333333333
2021-10-17,-1.3541666666666665
2021-10-18,-1.43125
2021-10-19,-1.5083333333333333
2021-10-20,-1.5854166666666667
2021-10-21,-1.6625
2021-10-22,-1.7395833333333333
2021-10-23,-1.8166666666666667
2021-10-24,-1.89375
2021-10-25,-1.9708333333333332
2021-10-26,-2.0479166666666666
2021-10-27,-2.125
2021-10-28,-2.2020833333333334
2021-10-29,-2.279166666666667
2021-10-30,-2.35625
2021-10-31,-2.4333333333333336
2021-11-01,-2.510416666666667
2021-11-02,-2.5875000000000004
2021-11-03,-2.6645833333333333
2021-11-04,-2.7416666666666667
2021-11-05,-2.81875
2021-11-06,-2.895833333333333
2021-11-07,-2.9729166666666664
2021-11-08,-3.05
2021-11-09,-3.127083333333333
2021-11-10,-3.2041666666666666
2021-11-11,-3.28125
2021-11-12,-3.3583333333333334
2021-11-13,-3.435416666666667
2021-11-14,-3.5125
2021-11-15,-3.5895833333333336
2021-11-16,-3.666666666666667
2021-11-17,-3.7437500000000004
2021-11-18,-3.8208333333333337
2021-11-19,-3.897916666666667
2021-11-20,-3.9750000000000005
2021-11-21,-4.052083333333333
2021-11-22,-4.129166666666666
2021-11-23,-4.20625
2021-11-24,-4.283333333333333
2021-11-25,-4.360416666666667
2021-11-26,-4.4375
2021-11-27,-4.514583333333333
2021-11-28,-4.591666666666667
2021-11-29,-4.66875
2021-11-30,-4.745833333333334
2021-12-01,-4.822916666666667
2021-12-02,-4.9
2021-12-03,-4.944642857142857
2021-12-04,-4.989285714285715
2021-12-05,-5.0339285714285715
2021-12-06,-5.078571428571429
2021-12-07,-5.123214285714286
2021-12-08,-5.167857142857144
2021-12-09,-5.2125
2021-12-10,-5.257142857142857
2021-12-11,-5.301785714285715
2021-12-12,-5.3464285714285715
2021-12-13,-5.391071428571429
2021-12-14,-5.435714285714286
2021-12-15,-5.480357142857144
2021-12-16,-5.525
2021-12-17,-5.569642857142858
2021-12-18,-5.614285714285715
2021-12-19,-5.6589285714285715
2021-12-20,-5.703571428571429
2021-12-21,-5.748214285714286
2021-12-22,-5.792857142857144
2021-12-23,-5.8375
2021-12-24,-5.882142857142858
2021-12-25,-5.926785714285715
2021-12-26,-5.9714285714285715
2021-12-27,-6.016071428571429
2021-12-28,-6.060714285714286
2021-12-29,-6.105357142857143
2021-12-30,-6.15
2021-12-31,-6.194642857142858
2022-01-01,-6.239285714285715
2022-01-02,-6.2839285714285715
2022-01-03,-6.328571428571429
2022-01-04,-6.373214285714286
2022-01-05,-6.417857142857143
2022-01-06,-6.4625
2022-01-07,-6.507142857142858
2022-01-08,-6.551785714285715
2022-01-09,-6.5964285714285715
2022-01-10,-6.641071428571429
2022-01-11,-6.685714285714286
2022-01-12,-6.730357142857143
2022-01-13,-6.775
2022-01-14,-6.819642857142858
2022-01-15,-6.864285714285715
2022-01-16,-6.9089285714285715
2022-01-17,-6.953571428571429
2022-01-18,-6.998214285714286
2022-01-19,-7.042857142857143
2022-01-20,-7.0875
2022-01-21,-7.132142857142858
2022-01-22,-7.176785714285715
2022-01-23,-7.2214285714285715
2022-01-24,-7.266071428571429
2022-01-25,-7.310714285714286
2022-01-26,-7.355357142857143
2022-01-27,-7.4
2022-01-28,-7.3798076923076925
2022-01-29,-7.359615384615385
2022-01-30,-7.339423076923077
2022-01-31,-7.31923076923077
2022-02-01,-7.299038461538462
2022-02-02,-7.278846153846154
2022-02-03,-7.258653846153846
2022-02-04,-7.2384615384615385
2022-02-05,-7.218269230769231
2022-02-06,-7.198076923076924
2022-02-07,-7.177884615384616
2022-02-08,-7.157692307692308
2022-02-09,-7.1375
2022-02-10,-7.117307692307692
2022-02-11,-7.0971153846153845
2022-02-12,-7.0769230769230775
2022-02-13,-7.05673076923077
2022-02-14,-7.036538461538462
2022-02-15,-7.016346153846154
2022-02-16,-6.996153846153846
2022-02-17,-6.975961538461538
2022-02-18,-6.955769230769231
2022-02-19,-6.9355769230769235
2022-02-20,-6.915384615384616
2022-02-21,-6.895192307692308
2022-02-22,-6.875
2022-02-23,-6.854807692307692
2022-02-24,-6.834615384615385
2022-02-25,-6.814423076923077
2022-02-26,-6.7942307692307695
2022-02-27,-6.774038461538462
2022-02-28,-6.753846153846154
2022-03-01,-6.733653846153846
2022-03-02,-6.713461538461539
2022-03-03,-6.693269230769231
2022-03-04,-6.673076923076923
2022-03-05,-6.6528846153846155
2022-03-06,-6.632692307692308
2022-03-07,-6.6125
2022-03-08,-6.592307692307692
2022-03-09,-6.572115384615385
2022-03-10,-6.551923076923077
2022-03-11,-6.531730769230769
2022-03-12,-6.5115384615384615
2022-03-13,-6.491346153846154
2022-03-14,-6.471153846153847
2022-03-15,-6.450961538461539
2022-03-16,-6.430769230769231
2022-03-17,-6.410576923076923
2022-03-18,-6.390384615384615
2022-03-19,-6.3701923076923075
2022-03-20,-6.35
2022-03-21,-6.329807692307693
2022-03-22,-6.309615384615385
2022-03-23,-6.289423076923077
2022-03-24,-6.269230769230769
2022-03-25,-6.249038461538461
2022-03-26,-6.228846153846154
2022-03-27,-6.2086538461538465
2022-03-28,-6.188461538461539
2022-03-29,-6.168269230769231
2022-03-30,-6.148076923076923
2022-03-31,-6.127884615384615
2022-04-01,-6.107692307692307
2022-04-02,-6.0875
2022-04-03,-6.0673076923076925
2022-04-04,-6.047115384615385
2022-04-05,-6.026923076923077
2022-04-06,-6.006730769230769
2022-04-07,-5.986538461538462
2022-04-08,-5.966346153846154
2022-04-09,-5.946153846153846
2022-04-10,-5.9259615384615385
2022-04-11,-5.905769230769231
2022-04-12,-5.885576923076923
2022-04-13,-5.865384615384615
2022-04-14,-5.845192307692308
2022-04-15,-5.825
2022-04-16,-5.804807692307692
2022-04-17,-5.7846153846153845
2022-04-18,-5.764423076923077
2022-04-19,-5.74423076923077
2022-04-20,-5.724038461538461
2022-04-21,-5.703846153846154
2022-04-22,-5.683653846153846
2022-04-23,-5.663461538461538
2022-04-24,-5.6432692307692305
2022-04-25,-5.623076923076923
2022-04-26,-5.602884615384616
2022-04-27,-5.582692307692308
2022-04-28,-5.5625
2022-04-29,-5.542307692307692
2022-04-30,-5.522115384615384
2022-05-01,-5.501923076923077
2022-05-02,-5.481730769230769
2022-05-03,-5.461538461538462
2022-05-04,-5.441346153846154
2022-05-05,-5.421153846153846
2022-05-06,-5.400961538461538
2022-05-07,-5.38076923076923
2022-05-08,-5.360576923076923
2022-05-09,-5.340384615384615
2022-05-10,-5.320192307692308
2022-05-11,-5.3
